amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
35497824162,-10505030637534487265,1364658113323169459638045245837132,1249828661714641235,195091,21501498,54
36493948294,-10789140604924089915,1363974176547336948450520222047941,1249828661714641235,195081,21501499,24
19456166,-5749173601834480,1363973812100213593186266616997732,1249828661714641235,195081,21501528,19
1000000000,-295489525589614412,1363955080658959430283855421186757,1249828661714641235,195081,21501531,335
516676397,-152669283276572481,1363945402766975597531492659556922,1249828661714641235,195080,21501531,418
445230000,-131556323443293435,1363937063251254102476225650104728,1249828661714641235,195080,21501532,61
6645906944,-1963537833815323030,1363812592194247773490537849876734,1249828661714641235,195079,21501532,89
32924677299,-9722335565785020086,1363196281490372991212990245473767,1249828661714641235,195069,21501536,85
-3779844516,1122429299342422169,1363267220195510879176242945811894,1249828661714641235,195071,21501565,14
-26085239252,7749228679278004510,1363756979549304852861781229449198,1249828661714641235,195078,21501621,14
-24801883054,7373143279895481131,1364222969912687500311404556454759,1249828661714641235,195085,21501622,15
9099196025,-2689400309359105127,1364052484357966902806022932927995,1249819934158168258,195082,21501641,309
-16774446278,4988344000000000000,1364367755115259738903563392331291,1249819934158168258,195087,21501667,27
-1029498818,306224956079572292,1364387108987768365459751917895071,1249819934158168258,195087,21501677,34
-843531910,250915478758053969,1364402967219078103962997901068821,1249819934158168258,195087,21501678,140
-26584391869,7910734845038927436,1364902937422684400775660723765248,1249819934158168258,195094,21501680,127
-266415695,79306834088883224,1364907949732509404729480716499978,1249819934158168258,195095,21501682,65
15065840149,-4457036219292134384,1364625410800089599976620975087701,1249819934158168258,195090,21501755,545
6100000000,-1804082259734185608,1364511047027711784322443380420928,1249819934158168258,195089,21501759,116
